latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-20.30006,123.74717,353.24,1.11,1.05,2023-03-10,0134,T,95,6.1NRT,314.98,60.29,D
-20.30777,123.73511,326.84,1.11,1.05,2023-03-10,0134,T,32,6.1NRT,310.85,10.63,D
-20.30943,123.74559,334.68,1.11,1.05,2023-03-10,0134,T,77,6.1NRT,311.55,22.29,D
-20.40054,124.26608,335.46,1.06,1.03,2023-03-10,0134,T,72,6.1NRT,316.17,17.92,D
-20.40816,124.25448,335.82,1.06,1.03,2023-03-10,0134,T,64,6.1NRT,314.14,19.21,D
-20.40971,124.2645,364.08,1.06,1.03,2023-03-10,0134,T,100,6.1NRT,319.02,85.46,D
-20.31688,123.54839,332.52,1.13,1.06,2023-03-10,0134,T,75,6.1NRT,316.36,16.5,D
-20.32464,123.53605,347.11,1.13,1.06,2023-03-10,0134,T,91,6.1NRT,314.6,44.42,D
-20.32633,123.54675,371.09,1.13,1.06,2023-03-10,0134,T,100,6.1NRT,316.37,120.28,D
-20.32801,123.55743,341.46,1.13,1.06,2023-03-10,0134,T,86,6.1NRT,314.44,30.47,D
-20.36765,123.81056,339.03,1.1,1.05,2023-03-10,0134,T,84,6.1NRT,311.07,30.7,D
-20.36927,123.82097,357.88,1.1,1.05,2023-03-10,0134,T,98,6.1NRT,314.3,73.89,D
-20.3709,123.83137,336.02,1.1,1.05,2023-03-10,0134,T,73,6.1NRT,313.92,21.25,D
-20.37698,123.80891,337.61,1.1,1.05,2023-03-10,0134,T,82,6.1NRT,309.77,28.47,D
-20.3786,123.81931,351.76,1.1,1.05,2023-03-10,0134,T,94,6.1NRT,313.46,56.61,D
-20.38021,123.82972,359,1.1,1.05,2023-03-10,0134,T,99,6.1NRT,314.27,73.1,D
-20.38183,123.8401,343.77,1.1,1.05,2023-03-10,0134,T,88,6.1NRT,313.89,35.61,D
-20.38827,123.88161,330,1.1,1.04,2023-03-10,0134,T,57,6.1NRT,311.82,12.4,D
-20.31706,123.39826,332,1.15,1.07,2023-03-10,0134,T,62,6.1NRT,311.1,20.32,D
-20.38366,123.81245,341.42,1.1,1.05,2023-03-10,0134,T,86,6.1NRT,311.19,34.67,D
-20.38531,123.82285,358.3,1.1,1.05,2023-03-10,0134,T,99,6.1NRT,313.88,74.88,D
-20.38697,123.83324,339.98,1.1,1.05,2023-03-10,0134,T,84,6.1NRT,312.86,30.87,D
-20.39357,123.8747,331.64,1.1,1.04,2023-03-10,0134,T,37,6.1NRT,310.73,15.21,D
-20.31954,123.35314,352.03,1.16,1.07,2023-03-10,0134,T,95,6.1NRT,308.99,63.64,D
-20.3213,123.36403,368.08,1.15,1.07,2023-03-10,0134,T,100,6.1NRT,312.06,115.31,D
-20.32306,123.37489,397.57,1.15,1.07,2023-03-10,0134,T,100,6.1NRT,314.49,274.94,D
-20.39133,123.80042,377.05,1.1,1.05,2023-03-10,0134,T,100,6.1NRT,312.04,147.11,D
-20.39298,123.81082,363.53,1.1,1.05,2023-03-10,0134,T,100,6.1NRT,310.86,93.73,D
-20.39463,123.82122,337,1.1,1.05,2023-03-10,0134,T,81,6.1NRT,309.78,26.6,D
-20.40615,123.89377,359.79,1.09,1.04,2023-03-10,0134,T,99,6.1NRT,313.69,76.03,D
-20.40778,123.90411,338.4,1.09,1.04,2023-03-10,0134,T,41,6.1NRT,313.8,23.11,D
-20.41753,123.96577,334.64,1.09,1.04,2023-03-10,0134,T,53,6.1NRT,318.53,16.4,D
-20.38234,123.68356,338.48,1.12,1.05,2023-03-10,0134,T,83,6.1NRT,311.86,29.25,D
-20.41707,123.90248,350.32,1.09,1.04,2023-03-10,0134,T,82,6.1NRT,311.88,49.08,D
-20.4187,123.9128,345.99,1.09,1.04,2023-03-10,0134,T,69,6.1NRT,312.19,35.87,D
-20.42032,123.9231,367.86,1.09,1.04,2023-03-10,0134,T,100,6.1NRT,317.51,96.82,D
-20.42518,123.95389,354.11,1.09,1.04,2023-03-10,0134,T,96,6.1NRT,319.7,53.78,D
-20.4268,123.96415,365.52,1.09,1.04,2023-03-10,0134,T,100,6.1NRT,320.29,89.46,D
-20.42841,123.9744,339.83,1.09,1.04,2023-03-10,0134,T,74,6.1NRT,314.98,24.64,D
-20.43122,123.93175,361.54,1.09,1.04,2023-03-10,0134,T,99,6.1NRT,318.52,76.65,D
-20.43283,123.94202,413.36,1.09,1.04,2023-03-10,0134,T,100,6.1NRT,327.39,361.59,D
-20.43445,123.95228,372.55,1.09,1.04,2023-03-10,0134,T,100,6.1NRT,317.9,115.86,D
-20.43606,123.96255,340.12,1.09,1.04,2023-03-10,0134,T,57,6.1NRT,314.38,25.27,D
-20.44571,124.02401,332.13,1.08,1.04,2023-03-10,0134,T,53,6.1NRT,316.99,13.67,D
-20.31438,123.13846,347.2,1.18,1.08,2023-03-10,0134,T,91,6.1NRT,311.99,51.77,D
-20.31619,123.14964,348.59,1.18,1.08,2023-03-10,0134,T,92,6.1NRT,312.26,56.38,D
-20.31799,123.16077,341.63,1.18,1.08,2023-03-10,0134,T,86,6.1NRT,311.84,41.49,D
-20.31979,123.17191,328.33,1.18,1.08,2023-03-10,0134,T,65,6.1NRT,308.28,18.83,D
-20.43726,123.90956,337.8,1.09,1.04,2023-03-10,0134,T,78,6.1NRT,309.02,27.47,D
-20.43888,123.91985,341.8,1.09,1.04,2023-03-10,0134,T,85,6.1NRT,310.89,33.55,D
-20.44049,123.93013,365.64,1.09,1.04,2023-03-10,0134,T,100,6.1NRT,310.63,95.46,D
-20.44211,123.94041,367.86,1.09,1.04,2023-03-10,0134,T,100,6.1NRT,312.42,102.57,D
-20.45495,124.0224,332.22,1.08,1.04,2023-03-10,0134,T,59,6.1NRT,313.63,14.56,D
-20.32583,123.14793,349.81,1.18,1.08,2023-03-10,0134,T,93,6.1NRT,309.45,59.64,D
-20.32762,123.15909,390.85,1.18,1.08,2023-03-10,0134,T,100,6.1NRT,316.31,241.24,D
-20.32941,123.17021,334.68,1.18,1.08,2023-03-10,0134,T,78,6.1NRT,306.29,29.48,D
-20.41048,123.67869,327.28,1.12,1.05,2023-03-10,0134,T,41,6.1NRT,311.52,11.5,D
-20.33367,123.13502,324.3,1.18,1.08,2023-03-10,0134,T,11,6.1NRT,304.82,8.23,D
-20.33546,123.1462,341.04,1.18,1.08,2023-03-10,0134,T,86,6.1NRT,304.6,39.49,D
-20.33725,123.15738,365.54,1.18,1.08,2023-03-10,0134,T,100,6.1NRT,305.71,113.2,D
-20.52479,124.29019,341.25,1.06,1.03,2023-03-10,0134,T,86,6.1NRT,319.59,26.75,D
-20.52633,124.30019,366.24,1.06,1.03,2023-03-10,0134,T,100,6.1NRT,319.59,91.63,D
-20.35473,123.14275,338.85,1.18,1.08,2023-03-10,0134,T,83,6.1NRT,308.56,34.98,D
-20.35651,123.15392,334.1,1.18,1.08,2023-03-10,0134,T,73,6.1NRT,306.35,26.59,D
-20.53394,124.28864,358.87,1.06,1.03,2023-03-10,0134,T,99,6.1NRT,317.34,68.67,D
-20.53547,124.29865,346.54,1.06,1.03,2023-03-10,0134,T,91,6.1NRT,315.1,38.75,D
-20.36437,123.14105,332.04,1.18,1.08,2023-03-10,0134,T,74,6.1NRT,307.12,22.55,D
-20.36614,123.1522,329.72,1.18,1.08,2023-03-10,0134,T,63,6.1NRT,306.04,19.63,D
-20.23956,122.31042,331.91,1.32,1.14,2023-03-10,0134,T,59,6.1NRT,314.5,17.63,D
-20.41709,123.38542,372.51,1.15,1.07,2023-03-10,0134,T,100,6.1NRT,320.26,127.43,D
-20.41883,123.39622,379.6,1.15,1.07,2023-03-10,0134,T,100,6.1NRT,319.55,159.91,D
-20.4121,123.17197,334.44,1.18,1.08,2023-03-10,0134,T,77,6.1NRT,309.22,26.58,D
-20.4139,123.18307,338.11,1.17,1.08,2023-03-10,0134,T,82,6.1NRT,308.25,34.26,D
-20.32041,122.54729,326.6,1.27,1.12,2023-03-10,0134,T,35,6.1NRT,310.51,11.92,D
-20.32238,122.55926,334.27,1.27,1.12,2023-03-10,0134,T,78,6.1NRT,312.98,25.88,D
-20.32434,122.57121,329.86,1.27,1.12,2023-03-10,0134,T,31,6.1NRT,313.33,15.77,D
-20.44468,123.31344,325.69,1.16,1.07,2023-03-10,0134,T,52,6.1NRT,312.37,9.83,D
-20.44818,123.3353,330.09,1.15,1.07,2023-03-10,0134,T,64,6.1NRT,313.02,14.56,D
-20.46807,123.39874,351.87,1.15,1.07,2023-03-10,0134,T,94,6.1NRT,316.34,56.67,D
-20.46979,123.40952,348.76,1.14,1.07,2023-03-10,0134,T,92,6.1NRT,313.04,49.68,D
-20.47834,123.46335,331.55,1.14,1.06,2023-03-10,0134,T,50,6.1NRT,316.86,14.67,D
-20.3559,122.63913,329.05,1.26,1.11,2023-03-10,0134,T,48,6.1NRT,312.27,14.05,D
-20.47757,123.39704,360.46,1.15,1.07,2023-03-10,0134,T,100,6.1NRT,314.78,83.87,D
-20.47928,123.40783,332.96,1.14,1.07,2023-03-10,0134,T,62,6.1NRT,310.64,18.2,D
-20.48781,123.46172,366.86,1.14,1.06,2023-03-10,0134,T,100,6.1NRT,313.58,106.97,D
-20.45232,123.17623,327.87,1.17,1.08,2023-03-10,0134,T,25,6.1NRT,311.75,11.56,D
-20.48706,123.39535,334.06,1.15,1.07,2023-03-10,0134,T,60,6.1NRT,312.91,20.49,D
-20.48877,123.40614,334.81,1.14,1.07,2023-03-10,0134,T,75,6.1NRT,311.32,22.99,D
-20.30632,122.2082,341.18,1.33,1.14,2023-03-10,0134,T,82,6.1NRT,316.06,36.1,D
-20.30838,122.22076,351.36,1.33,1.14,2023-03-10,0134,T,94,6.1NRT,318.34,64.81,D
-20.49656,123.39365,328.37,1.15,1.07,2023-03-10,0134,T,52,6.1NRT,309.18,13.76,D
-20.30544,122.21507,335.7,1.33,1.14,2023-03-10,0134,T,64,6.1NRT,318.01,23.97,D
-20.31562,122.21321,354.74,1.33,1.14,2023-03-10,0134,T,96,6.1NRT,316.18,80.96,D
-20.59529,123.92232,363.64,1.09,1.04,2023-03-10,0134,T,100,6.1NRT,319.78,86.02,D
-20.59691,123.93258,340.3,1.09,1.04,2023-03-10,0134,T,85,6.1NRT,316.09,26.26,D
-20.60293,123.91042,333.89,1.09,1.04,2023-03-10,0134,T,77,6.1NRT,316.34,15.83,D
-20.60455,123.92072,350.62,1.09,1.04,2023-03-10,0134,T,94,6.1NRT,316.04,49.32,D
-20.6444,124.1748,332.31,1.06,1.03,2023-03-10,0134,T,40,6.1NRT,316.01,12.13,D
-20.64597,124.18487,337.5,1.06,1.03,2023-03-10,0134,T,52,6.1NRT,318.43,19.72,D
-20.64754,124.19492,348.06,1.06,1.03,2023-03-10,0134,T,92,6.1NRT,317.88,40.42,D
-20.58605,123.7431,340.3,1.1,1.05,2023-03-10,0134,T,85,6.1NRT,315.12,31.74,D
-20.5877,123.75352,386.25,1.1,1.05,2023-03-10,0134,T,100,6.1NRT,323.49,187.89,D
-20.58935,123.76394,350.87,1.1,1.05,2023-03-10,0134,T,94,6.1NRT,317.5,51.57,D
-20.65358,124.17323,338.55,1.06,1.03,2023-03-10,0134,T,46,6.1NRT,315.53,22.2,D
-20.42462,122.68132,335.78,1.25,1.11,2023-03-10,0134,T,72,6.1NRT,314.24,27.22,D
-20.42655,122.69308,329,1.24,1.11,2023-03-10,0134,T,53,6.1NRT,310.21,16.59,D
-20.59538,123.74146,362.09,1.1,1.05,2023-03-10,0134,T,100,6.1NRT,312.18,87.31,D
-20.59703,123.7519,411.79,1.1,1.05,2023-03-10,0134,T,100,6.1NRT,320.73,362.35,D
-20.43905,122.51954,334.89,1.27,1.12,2023-03-10,0134,T,77,6.1NRT,311.84,24.51,D
-20.54995,123.20953,335.66,1.17,1.08,2023-03-10,0134,T,74,6.1NRT,313.57,24.3,D
-20.56558,123.22285,332.66,1.16,1.07,2023-03-10,0134,T,71,6.1NRT,314.58,20.01,D
-20.56737,123.23385,329.67,1.16,1.07,2023-03-10,0134,T,41,6.1NRT,316.37,14.17,D
-20.44157,122.41269,328.86,1.29,1.13,2023-03-10,0134,T,52,6.1NRT,312.96,12.24,D
-20.58228,123.26508,337.65,1.16,1.07,2023-03-10,0134,T,82,6.1NRT,315.05,26.09,D
-20.36423,121.89319,336.8,1.39,1.17,2023-03-10,0134,T,81,6.1NRT,314.34,34.24,D
-20.36647,121.90631,328.43,1.39,1.17,2023-03-10,0134,T,67,6.1NRT,313.22,15.75,D
-20.63,123.25661,326.33,1.16,1.07,2023-03-10,0134,T,39,6.1NRT,313.01,9.01,D
-20.63174,123.26753,325.86,1.16,1.07,2023-03-10,0134,T,34,6.1NRT,312.44,8.7,D
-20.42868,121.8945,344.03,1.39,1.17,2023-03-10,0134,T,89,6.1NRT,316.89,46.04,D
-20.69102,123.18312,332.48,1.17,1.07,2023-03-10,0134,T,74,6.1NRT,318.31,18.19,D
-20.6928,123.19415,328.86,1.16,1.07,2023-03-10,0134,T,66,6.1NRT,314.24,11.89,D
-20.49513,121.92998,345.65,1.38,1.16,2023-03-10,0134,T,90,6.1NRT,317.18,47.92,D
-20.72071,123.24567,352.72,1.16,1.07,2023-03-10,0134,T,95,6.1NRT,316.22,62.3,D
-20.72245,123.25658,378.76,1.16,1.07,2023-03-10,0134,T,100,6.1NRT,318.5,161.9,D
-20.72419,123.26747,372.41,1.15,1.07,2023-03-10,0134,T,100,6.1NRT,315.09,133.47,D
-20.74585,123.21861,347.05,1.16,1.07,2023-03-10,0134,T,91,6.1NRT,313.73,46.64,D
-20.74759,123.22958,375.55,1.16,1.07,2023-03-10,0134,T,100,6.1NRT,316.37,146.88,D
-20.74932,123.24052,324.68,1.16,1.07,2023-03-10,0134,T,26,6.1NRT,311.55,8.05,D
-20.74675,123.20053,328.75,1.16,1.07,2023-03-10,0134,T,65,6.1NRT,311.69,15.27,D
-20.75033,123.22248,361.07,1.16,1.07,2023-03-10,0134,T,100,6.1NRT,313.13,91.88,D
-20.75212,123.23344,349.36,1.16,1.07,2023-03-10,0134,T,93,6.1NRT,312.73,57.52,D
-20.58766,122.18212,336.02,1.32,1.14,2023-03-10,0134,T,80,6.1NRT,314.18,27.09,D
-20.58977,122.19462,343.9,1.32,1.14,2023-03-10,0134,T,88,6.1NRT,314.97,45.79,D
-20.5957,122.16772,326.99,1.33,1.14,2023-03-10,0134,T,61,6.1NRT,314.23,10.99,D
-20.61866,122.30428,338.63,1.3,1.13,2023-03-10,0134,T,83,6.1NRT,313.42,33.05,D
-20.62873,122.30239,329.62,1.3,1.13,2023-03-10,0134,T,56,6.1NRT,314.04,14.72,D
-23.65588,133.02223,331.06,2.63,1.56,2023-03-10,0134,T,79,6.1NRT,305.38,88.39,D
-23.66092,133.01422,326.39,2.63,1.56,2023-03-10,0134,T,72,6.1NRT,303.62,65.62,D
-30.86642,121.49075,321.03,1.07,1.03,2023-03-10,0136,T,63,6.1NRT,307.08,7.27,D
-32.98043,118.59644,316.9,1.33,1.14,2023-03-10,0136,T,64,6.1NRT,299.98,10.04,D
35.80684,140.27347,303.3,1.05,1.02,2023-03-10,0119,T,28,6.1NRT,286.81,5.18,D
35.02945,136.87279,315.78,1.04,1.02,2023-03-10,0119,T,54,6.1NRT,295.88,8.77,D
34.65228,137.21188,313.93,1.02,1.01,2023-03-10,0119,T,48,6.1NRT,293.9,10.16,D
34.65079,137.22284,319.55,1.02,1.01,2023-03-10,0119,T,77,6.1NRT,293.26,14.96,D
33.25997,131.64243,308.36,1.81,1.32,2023-03-10,0119,T,0,6.1NRT,293.39,12.21,D
1.49193,127.63575,317.21,1.25,1.11,2023-03-10,0126,T,68,6.1NRT,298.86,12.8,D
-1.4562,127.4414,319.46,1.18,1.08,2023-03-10,0128,T,0,6.1NRT,298.55,13.77,D
-3.29996,128.95891,318.6,1.01,1,2023-03-10,0128,T,27,6.1NRT,300.79,7.64,D
-3.30128,128.96788,317.44,1.01,1,2023-03-10,0128,T,30,6.1NRT,300.44,7.07,D
-3.70872,128.16774,317.16,1.05,1.02,2023-03-10,0128,T,64,6.1NRT,299.69,8.73,D
-34.88782,-57.92706,306.49,1.29,1.13,2023-03-10,0208,T,68,6.1NRT,294.82,8.18,N
-34.10328,-58.95927,308.25,1.44,1.19,2023-03-10,0208,T,74,6.1NRT,292.82,13.16,N
-33.91256,-58.76754,306.19,1.39,1.17,2023-03-10,0208,T,38,6.1NRT,293.55,9.54,N
-33.90758,-58.77397,311.55,1.39,1.17,2023-03-10,0208,T,81,6.1NRT,294.21,15.91,N
-33.65609,-59.28519,309.99,1.48,1.2,2023-03-10,0208,T,40,6.1NRT,292.29,16.93,N
-31.00838,-60.18405,311.02,1.55,1.23,2023-03-10,0208,T,81,6.1NRT,295.04,18.57,N
-29.78811,-58.84287,311.67,1.25,1.11,2023-03-10,0208,T,82,6.1NRT,296.27,13.83,N
-29.78962,-58.85577,309.29,1.26,1.11,2023-03-10,0208,T,76,6.1NRT,296.57,11.81,N
-29.32337,-57.51674,308.53,1.09,1.04,2023-03-10,0208,T,74,6.1NRT,295.7,7.72,N
-28.8912,-55.91512,362.07,1,1,2023-03-10,0208,T,100,6.1NRT,298.8,89.67,N
-28.89261,-55.92529,377.69,1,1,2023-03-10,0208,T,100,6.1NRT,300.2,142.18,N
-28.8799,-55.90263,307.55,1,1,2023-03-10,0208,T,71,6.1NRT,296.88,5.46,N
-28.88273,-55.92297,307,1,1,2023-03-10,0208,T,69,6.1NRT,296.69,5.09,N
-28.61341,-57.85302,308.24,1.1,1.05,2023-03-10,0210,T,74,6.1NRT,295.65,8.04,N
-28.18695,-57.3804,309.6,1.05,1.03,2023-03-10,0210,T,78,6.1NRT,294.38,9.36,N
-28.17916,-57.39259,319.08,1.06,1.03,2023-03-10,0210,T,98,6.1NRT,296.11,17.13,N
-28.18052,-57.40325,311.2,1.06,1.03,2023-03-10,0210,T,77,6.1NRT,294.84,9.96,N
-28.25925,-58.14759,316.24,1.12,1.06,2023-03-10,0210,T,93,6.1NRT,296.2,15.94,N
-28.12798,-57.20221,305.32,1.04,1.02,2023-03-10,0210,T,64,6.1NRT,294.99,6.31,N
-28.11886,-57.20376,306.63,1.04,1.02,2023-03-10,0210,T,69,6.1NRT,294.69,7.36,N
-27.45039,-57.85289,331.1,1.08,1.04,2023-03-10,0210,T,100,6.1NRT,297.78,30.77,N
-27.42124,-57.84663,327.43,1.08,1.04,2023-03-10,0210,T,100,6.1NRT,302.9,25.75,N
-27.42261,-57.85742,326.39,1.08,1.04,2023-03-10,0210,T,100,6.1NRT,301.26,23.84,N
-27.42398,-57.86823,310.33,1.08,1.04,2023-03-10,0210,T,9,6.1NRT,298.1,7.07,N
-27.42672,-57.88987,309.4,1.08,1.04,2023-03-10,0210,T,31,6.1NRT,298.1,6.76,N
-27.41061,-57.83735,340.01,1.08,1.04,2023-03-10,0210,T,100,6.1NRT,301.93,46.26,N
-27.41198,-57.84814,351.3,1.08,1.04,2023-03-10,0210,T,100,6.1NRT,306.61,70,N
-27.41335,-57.85893,313.26,1.08,1.04,2023-03-10,0210,T,86,6.1NRT,299.32,10.53,N
-27.44784,-58.21134,308.56,1.11,1.05,2023-03-10,0210,T,73,6.1NRT,296.56,7.03,N
-27.44921,-58.22249,315.48,1.11,1.05,2023-03-10,0210,T,91,6.1NRT,298.12,13.25,N
-27.44335,-58.21788,310.16,1.11,1.05,2023-03-10,0210,T,77,6.1NRT,296.72,8.75,N
-27.2723,-59.5596,308.36,1.28,1.12,2023-03-10,0210,T,25,6.1NRT,296.6,8.18,N
-27.26224,-59.56108,308.95,1.28,1.12,2023-03-10,0210,T,23,6.1NRT,296.55,8.57,N
-27.26371,-59.57393,320.52,1.28,1.12,2023-03-10,0210,T,100,6.1NRT,297.51,22.6,N
-26.588,-56.5471,314.32,1,1,2023-03-10,0210,T,89,6.1NRT,294.79,11.2,N
-26.56774,-56.53662,306.59,1,1,2023-03-10,0210,T,69,6.1NRT,294.42,5.93,N
-26.65576,-58.82342,304.75,1.16,1.07,2023-03-10,0210,T,57,6.1NRT,294.6,5.32,N
-26.3965,-61.44338,307.86,1.63,1.26,2023-03-10,0210,T,70,6.1NRT,296.02,13.29,N
-23.12794,-61.27253,308.37,1.44,1.19,2023-03-10,0213,T,65,6.1NRT,294.92,11.49,N
-23.12957,-61.28645,317.79,1.44,1.19,2023-03-10,0213,T,96,6.1NRT,295.22,24.28,N
-23.11895,-61.28788,318.76,1.44,1.19,2023-03-10,0213,T,97,6.1NRT,294.86,25.8,N
-23.12057,-61.30183,307.05,1.45,1.19,2023-03-10,0213,T,39,6.1NRT,294.55,9.89,N
-23.02648,-61.27789,314.01,1.44,1.19,2023-03-10,0213,T,88,6.1NRT,295.03,18.81,N
-23.02809,-61.29177,314.74,1.44,1.19,2023-03-10,0213,T,90,6.1NRT,295.27,19.78,N
-23.02971,-61.30568,326.33,1.44,1.19,2023-03-10,0213,T,100,6.1NRT,295.71,39.17,N
-23.03619,-61.36163,312.79,1.46,1.19,2023-03-10,0213,T,85,6.1NRT,295.4,16.6,N
-23.01588,-61.27932,318.29,1.44,1.19,2023-03-10,0213,T,97,6.1NRT,294.72,25.04,N
-23.01748,-61.2932,311.53,1.44,1.19,2023-03-10,0213,T,82,6.1NRT,294.84,15.77,N
-23.02392,-61.34903,309.06,1.45,1.19,2023-03-10,0213,T,76,6.1NRT,294.97,12.81,N
-23.02553,-61.36306,307.76,1.46,1.19,2023-03-10,0213,T,72,6.1NRT,294.73,11.19,N
-23.0074,-61.39408,316.26,1.46,1.19,2023-03-10,0213,T,93,6.1NRT,295.22,22.23,N
-22.14276,-61.29948,305.48,1.4,1.17,2023-03-10,0213,T,64,6.1NRT,293.89,8.53,N
-22.13571,-61.29245,304.89,1.4,1.17,2023-03-10,0213,T,62,6.1NRT,293.87,8.37,N
-22.13732,-61.30591,304.52,1.4,1.17,2023-03-10,0213,T,60,6.1NRT,293.75,8.02,N
-22.16341,-61.71122,307.59,1.49,1.21,2023-03-10,0213,T,72,6.1NRT,294.26,12.53,N
-22.18406,-62.39883,307.33,1.67,1.27,2023-03-10,0213,T,30,6.1NRT,292.06,12.24,N
-22.16661,-62.43988,304.8,1.68,1.27,2023-03-10,0213,T,23,6.1NRT,290.99,9.48,N
-18.37624,-62.32455,313.1,1.46,1.19,2023-03-10,0213,T,86,6.1NRT,280.24,21.76,N
-18.24188,-62.82855,305.24,1.58,1.24,2023-03-10,0213,T,63,6.1NRT,280.85,12.4,N
-18.1695,-62.79961,319.25,1.57,1.23,2023-03-10,0213,T,98,6.1NRT,276.64,34.59,N
-18.17123,-62.81421,305.33,1.57,1.23,2023-03-10,0213,T,64,6.1NRT,279.44,13.79,N
-17.56572,-61.51806,316.1,1.27,1.12,2023-03-10,0213,T,93,6.1NRT,272.99,20.45,N
-17.55575,-61.51944,308.84,1.27,1.12,2023-03-10,0213,T,76,6.1NRT,274.8,13.37,N
-16.38511,-58.66132,302.56,1,1,2023-03-10,0215,T,50,6.1NRT,285.1,3.83,N
8.45113,12.57336,302.6,2.57,1.54,2023-03-10,0128,A,50,6.1NRT,274.37,22.83,N
6.01967,5.86813,308.88,1.03,1.02,2023-03-10,0128,A,76,6.1NRT,292.94,8.53,N
5.90486,5.58437,306.06,1.02,1.01,2023-03-10,0128,A,41,6.1NRT,292.95,6.03,N
4.46034,7.46883,306.05,1.26,1.11,2023-03-10,0130,A,41,6.1NRT,291.05,8.41,N
4.29327,8.17269,309.7,1.4,1.17,2023-03-10,0130,A,67,6.1NRT,293.16,9.65,N
4.30777,7.66076,320.41,1.3,1.13,2023-03-10,0130,A,100,6.1NRT,285.74,23.65,N
4.306,7.67228,307.06,1.3,1.13,2023-03-10,0130,A,41,6.1NRT,281.56,8.54,N
32.36515,6.98213,306.93,1.33,1.14,2023-03-10,0121,A,70,6.1NRT,283.49,15.99,N
28.90857,20.96721,313.92,3.87,1.83,2023-03-10,0121,A,88,6.1NRT,283.15,114.34,N
28.91717,20.96546,308.93,3.87,1.83,2023-03-10,0121,A,76,6.1NRT,283.24,86.88,N
30.26171,8.08416,311.33,1.12,1.05,2023-03-10,0124,A,82,6.1NRT,287.11,15.84,N
30.26022,8.09564,307.92,1.12,1.05,2023-03-10,0124,A,73,6.1NRT,286.98,13.02,N
28.60419,7.26683,300.73,1.16,1.07,2023-03-10,0124,A,33,6.1NRT,284.96,8.51,N
28.56205,7.52024,308.18,1.13,1.06,2023-03-10,0124,A,74,6.1NRT,283.92,13.39,N
1.35015,172.9272,312.91,1.12,1.06,2023-03-10,0221,A,53,6.1NRT,300.61,9.18,D
7.8745,-63.32801,303.28,1.01,1,2023-03-10,0219,T,32,6.1NRT,283.66,6.38,N
8.01053,-66.44312,314.55,1.2,1.09,2023-03-10,0219,T,89,6.1NRT,292.04,13.76,N
8.14627,-66.77576,302.6,1.25,1.11,2023-03-10,0219,T,50,6.1NRT,290.35,4.28,N
9.28495,-61.16123,305.26,1.24,1.11,2023-03-10,0219,T,64,6.1NRT,276.72,10.89,N
9.03693,-63.98158,300.17,1,1,2023-03-10,0219,T,9,6.1NRT,283.67,2.88,N
9.19416,-63.37455,307.23,1.01,1.01,2023-03-10,0219,T,71,6.1NRT,293.38,5.82,N
8.80769,-66.59686,306.18,1.2,1.09,2023-03-10,0219,T,67,6.1NRT,292.6,5.45,N
8.80613,-66.60751,307.31,1.2,1.09,2023-03-10,0219,T,71,6.1NRT,292.6,6.39,N
9.25332,-63.75241,306.3,1,1,2023-03-10,0219,T,68,6.1NRT,291.52,5.12,N
9.00185,-66.53056,308.17,1.18,1.08,2023-03-10,0219,T,74,6.1NRT,292.93,7.47,N
9.0003,-66.54107,307.36,1.18,1.08,2023-03-10,0219,T,71,6.1NRT,292.94,6.79,N
9.00986,-66.54253,314.69,1.18,1.08,2023-03-10,0219,T,90,6.1NRT,293.14,13.14,N
9.37478,-64.51993,308.41,1.01,1,2023-03-10,0219,T,74,6.1NRT,289.33,6.82,N
9.37351,-64.52889,312.2,1.01,1,2023-03-10,0219,T,84,6.1NRT,289.52,9.69,N
9.37224,-64.53785,305.59,1.01,1,2023-03-10,0219,T,35,6.1NRT,289.27,4.76,N
9.38997,-64.54046,304.61,1.01,1,2023-03-10,0219,T,19,6.1NRT,289.11,4.27,N
9.38871,-64.54942,317.38,1.01,1,2023-03-10,0219,T,95,6.1NRT,288.98,14.34,N
9.08707,-66.71265,316.82,1.21,1.09,2023-03-10,0219,T,87,6.1NRT,289.23,17.41,N
9.20741,-66.32005,318.19,1.15,1.07,2023-03-10,0219,T,96,6.1NRT,292.45,17.45,N
9.20592,-66.33024,305.24,1.15,1.07,2023-03-10,0219,T,63,6.1NRT,292.33,5.49,N
9.61733,-63.72009,315.84,1,1,2023-03-10,0219,T,92,6.1NRT,288.65,12.81,N
9.61609,-63.72905,321.03,1,1,2023-03-10,0219,T,100,6.1NRT,288.71,17.42,N
9.64739,-63.56863,301.37,1.01,1,2023-03-10,0219,T,22,6.1NRT,279.18,5.93,N
9.6262,-63.72139,307.67,1,1,2023-03-10,0219,T,69,6.1NRT,287.15,7.56,N
9.62495,-63.73035,310.48,1,1,2023-03-10,0219,T,80,6.1NRT,286.56,9.25,N
9.61872,-63.77514,308.64,1,1,2023-03-10,0219,T,75,6.1NRT,289.41,8.03,N
9.64879,-63.62389,307.8,1.01,1,2023-03-10,0219,T,73,6.1NRT,280.66,9.94,N
9.64754,-63.63287,311.22,1.01,1,2023-03-10,0219,T,82,6.1NRT,280.19,12.39,N
9.97712,-63.17978,310.65,1.03,1.01,2023-03-10,0219,T,81,6.1NRT,290.39,10.47,N
9.97586,-63.18898,301.33,1.03,1.01,2023-03-10,0219,T,33,6.1NRT,290.01,4.48,N
